STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,EDUCATION_LEV,Education level,MEASURE,Measure,EDUCATION_TYPE,Education type,INTENSITY,Intensity,EDUCATION_FIELD,Field of education,GRADE,Grade,FREQ,Frequency of observation,ORIGIN,Origin,DESTINATION,Destination,INST_TYPE_EDU,Type of educational institution,MOBILITY,Mobility,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_AGES,Reference date for ages,ORIGIN_CRITERION,Origin criterion,REPYEARSTART,Reference year start,REPYEAREND,Reference year end,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,COMMENT_OBS,Observation comment,DECIMALS,Decimals,TIME_PER_COLLECT,Time period collection,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,EST,Estonia,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2019,,6.222222,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,19.07034,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,18.95825,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,20.38415,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2016,,21.31704,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2017,,21.08,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2018,,21.33105,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2019,,21.53284,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2020,,21.64559,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,GRC,Greece,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,21.89884,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,16.27252,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,16.97528,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2016,,17.43933,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2017,,17.36754,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2018,,17.00355,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2019,,16.10961,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2020,,16.84219,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,HUN,Hungary,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,16.20417,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,19.81375,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,19.70095,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,19.19372,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2016,,19.19559,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2017,,19.07244,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2018,,18.97678,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2019,,18.92381,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2020,,18.76182,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,ITA,Italy,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,18.31382,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,29.79309,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,29.02973,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,28.59963,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2016,,28.20132,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2017,,27.99382,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2018,,27.81785,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2019,,27.65538,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2020,,27.20893,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,JPN,Japan,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2021,,27.38576,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,KOR,Korea,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2013,,28.51947,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,KOR,Korea,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2014,,27.86549,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,KOR,Korea,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2015,,27.78958,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_PERS@DF_UOE_NF_PERS_CLS(1.0),Average class size,I,KOR,Korea,ISCED11_1,Primary education,CLS,Student classes,FE,"Formal education, includes formal initial and formal adult education programmes",_T,Total,_Z,Not applicable,_Z,Not applicable,A,Annual,_Z,Not applicable,_Z,Not applicable,INST_EDU_PRIV_IND,Independent private educational institutions,_Z,Not applicable,ST_CL,Students per class,_T,Total,_T,Total,2016,,27.48548,,,,,,,,,,A,Normal value,,,,,2,Two,,,0,Units
