STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,PERS_TYPE,Type of personnel,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,STATISTICAL_OPERATION,Statistical operation,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,TUR,Türkiye,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,TUR,Türkiye,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKB,England,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKB,England,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKB,England,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKM,Scotland,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKM,Scotland,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,UKM,Scotland,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,BRA,Brazil,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,BGR,Bulgaria,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,BGR,Bulgaria,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,BGR,Bulgaria,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,PER,Peru,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,PER,Peru,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,PER,Peru,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ROU,Romania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ROU,Romania,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ROU,Romania,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,USA,United States,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,USA,United States,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,USA,United States,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,COL,Colombia,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CRI,Costa Rica,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CRI,Costa Rica,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CZE,Czechia,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CZE,Czechia,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CZE,Czechia,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DNK,Denmark,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DNK,Denmark,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DNK,Denmark,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,EST,Estonia,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,EST,Estonia,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FIN,Finland,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FIN,Finland,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FIN,Finland,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FRA,France,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FRA,France,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,FRA,France,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DEU,Germany,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DEU,Germany,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,DEU,Germany,WKT_STA_WKS,Statutory working time required at school,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,GRC,Greece,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,GRC,Greece,WKT_STA_WKT,Total statutory working time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,36,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,37.8,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,37,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,BRA,Brazil,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,42,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CRI,Costa Rica,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,42,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,EST,Estonia,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,40,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,LVA,Latvia,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,44,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,MEX,Mexico,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,39.6,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,NLD,Netherlands,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,40,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,AUS,Australia,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CAN,Canada,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,HUN,Hungary,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,EU25,European Union (25 countries),WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,OECD,OECD,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,ARG,Argentina,WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT@DF_STA_TCH(2.0),Teachers' statutory teaching and working time,I,CHN,China (People's Republic of),WKT_STA_TCH,Statutory teaching time,WK_Y,Weeks per year,INST_EDU_PUB,Public educational institutions,ISCED11_25,Lower secondary vocational education,TE,Teacher,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
